founder_name,company_id,company_name,batch,status,tags,location,website,company_linkedin,short_description,num_founders
'Gery Nugraha',26890,Payable,S22,Active,"['Fintech', 'Payments']","Jakarta, Indonesia",https://www.payable.id,https://www.linkedin.com/company/payableid/,No-code online payment collection for Indonesian businesses.,3
'Albert Sahala Theodore'],26890,Payable,S22,Active,"['Fintech', 'Payments']","Jakarta, Indonesia",https://www.payable.id,https://www.linkedin.com/company/payableid/,No-code online payment collection for Indonesian businesses.,3
['Timothy Carambat',26885,Mintplex,S22,Active,[],"Los Angeles, CA",https://mintplex.xyz,,No-code tools to build a business in Web3,2
'Jorrel Sto Tomas'],26885,Mintplex,S22,Active,[],"Los Angeles, CA",https://mintplex.xyz,,No-code tools to build a business in Web3,2
['Jamie Balsillie',26883,Hedgehog,S22,Active,"['Artificial Intelligence', 'Robotics', 'Climate', 'Food Tech', 'Agriculture']",San Francisco,http://hedgehogfoods.com,,Building robotic mushroom farms,2
'Wilson Ruotolo'],26883,Hedgehog,S22,Active,"['Artificial Intelligence', 'Robotics', 'Climate', 'Food Tech', 'Agriculture']",San Francisco,http://hedgehogfoods.com,,Building robotic mushroom farms,2
['Vinodh Poyyapakkam',26882,Coris,S22,Active,"['Fintech', 'Insurance']",San Francisco,https://coris.ai/,https://www.linkedin.com/company/corisinc/,Risk Infra for SaaS companies and Fintechs that Underwrite SMBs,2
'Shyam Maddali'],26882,Coris,S22,Active,"['Fintech', 'Insurance']",San Francisco,https://coris.ai/,https://www.linkedin.com/company/corisinc/,Risk Infra for SaaS companies and Fintechs that Underwrite SMBs,2
['Alexandre Roubaud',26881,Bitstack,S22,Active,['Crypto / Web3'],"Paris, France",https://www.bitstack-app.com,https://www.linkedin.com/company/bitstack-app,"The easiest way to buy, sell, earn, and spend bitcoin in Europe",2
'Kabir Sethi'],26881,Bitstack,S22,Active,['Crypto / Web3'],"Paris, France",https://www.bitstack-app.com,https://www.linkedin.com/company/bitstack-app,"The easiest way to buy, sell, earn, and spend bitcoin in Europe",2
['Brendan Quinn',26880,Airhart Aeronautics,S22,Active,"['Airplanes', 'Aerospace']","Long Beach, CA",https://www.airhartaero.com/,https://www.linkedin.com/company/airhart-aeronautics/,Airplanes anyone can fly,2
'Nikita Ermoshkin'],26880,Airhart Aeronautics,S22,Active,"['Airplanes', 'Aerospace']","Long Beach, CA",https://www.airhartaero.com/,https://www.linkedin.com/company/airhart-aeronautics/,Airplanes anyone can fly,2
['Jensen Kuo',26876,Zoltar Labs,S22,Active,"['Developer Tools', 'SaaS', 'Crypto / Web3']",New York,https://www.zoltarlabs.com/,https://www.linkedin.com/company/zoltar-labs,Customize & scale payment services in any market,2
'James Chen'],26876,Zoltar Labs,S22,Active,"['Developer Tools', 'SaaS', 'Crypto / Web3']",New York,https://www.zoltarlabs.com/,https://www.linkedin.com/company/zoltar-labs,Customize & scale payment services in any market,2
['David Marquez',26871,Shipmates,S22,Active,['Logistics'],"Makati, Philippines",https://shipmates.app,https://www.linkedin.com/company/shipmatesapp/,Shipping platform for online merchants in the Philippines,2
'Josh Supan'],26871,Shipmates,S22,Active,['Logistics'],"Makati, Philippines",https://shipmates.app,https://www.linkedin.com/company/shipmatesapp/,Shipping platform for online merchants in the Philippines,2
['Evis Drenova',26872,Nucleus,S22,Active,"['Developer Tools', 'SaaS', 'B2B']",San Francisco,https://nucleuscloud.com,https://www.linkedin.com/company/nucleuscloud/,Nucleus is the Modern Backend Platform for Microservices,2
'Nick Zelei'],26872,Nucleus,S22,Active,"['Developer Tools', 'SaaS', 'B2B']",San Francisco,https://nucleuscloud.com,https://www.linkedin.com/company/nucleuscloud/,Nucleus is the Modern Backend Platform for Microservices,2
['Abhinav Chugh',26877,Peoplebox,S22,Active,"['SaaS', 'B2B', 'Productivity', 'HR Tech', 'Enterprise']",San Francisco,https://www.peoplebox.ai,https://www.linkedin.com/in/abhinavchugh/,OKR and Strategy Execution Platform for Enterprises,2
'Alagu M'],26877,Peoplebox,S22,Active,"['SaaS', 'B2B', 'Productivity', 'HR Tech', 'Enterprise']",San Francisco,https://www.peoplebox.ai,https://www.linkedin.com/in/abhinavchugh/,OKR and Strategy Execution Platform for Enterprises,2
['Mariano Lisiotti',26869,Sytex,S22,Active,"['SaaS', 'B2B']","Córdoba, Argentina",https://www.sytex.io,https://www.linkedin.com/company/sytexpm,Project management platform for Field Infrastructure.,5
'Juanjo Ferrero',26869,Sytex,S22,Active,"['SaaS', 'B2B']","Córdoba, Argentina",https://www.sytex.io,https://www.linkedin.com/company/sytexpm,Project management platform for Field Infrastructure.,5
'Juan Alvarez',26869,Sytex,S22,Active,"['SaaS', 'B2B']","Córdoba, Argentina",https://www.sytex.io,https://www.linkedin.com/company/sytexpm,Project management platform for Field Infrastructure.,5
'Federico Garcia Dura',26869,Sytex,S22,Active,"['SaaS', 'B2B']","Córdoba, Argentina",https://www.sytex.io,https://www.linkedin.com/company/sytexpm,Project management platform for Field Infrastructure.,5
'Ignacio Santa Cruz'],26869,Sytex,S22,Active,"['SaaS', 'B2B']","Córdoba, Argentina",https://www.sytex.io,https://www.linkedin.com/company/sytexpm,Project management platform for Field Infrastructure.,5
['Luigi La Corte',26863,Provision,S22,Active,"['Documents', 'Machine Learning', 'Construction', 'Productivity', 'NLP']","Toronto, Canada",https://getprovision.co,https://www.linkedin.com/company/provision-software-co,Ironclad for construction,2
'Brendan Ardagh'],26863,Provision,S22,Active,"['Documents', 'Machine Learning', 'Construction', 'Productivity', 'NLP']","Toronto, Canada",https://getprovision.co,https://www.linkedin.com/company/provision-software-co,Ironclad for construction,2
['Shardul Lavekar',26861,Videobug,S22,Active,['Developer Tools'],"Bengaluru, India",https://www.bug.video/,https://www.linkedin.com/company/videobug,Record code and auto-generate test cases,2
'Parth Mudgal'],26861,Videobug,S22,Active,['Developer Tools'],"Bengaluru, India",https://www.bug.video/,https://www.linkedin.com/company/videobug,Record code and auto-generate test cases,2
['Artem Bugara',26860,NewsCatcher,S22,Active,"['B2B', 'Analytics', 'API', 'NLP', 'Enterprise']","Paris, France",https://newscatcherapi.com/,https://www.linkedin.com/company/newscatcherapi/?viewAsMember=true,News API for risk and data teams,2
'Maksym Sugonyaka'],26860,NewsCatcher,S22,Active,"['B2B', 'Analytics', 'API', 'NLP', 'Enterprise']","Paris, France",https://newscatcherapi.com/,https://www.linkedin.com/company/newscatcherapi/?viewAsMember=true,News API for risk and data teams,2
['David Eberle',26859,Typewise,S22,Active,"['Artificial Intelligence', 'Machine Learning', 'B2B', 'Productivity', 'API']","Zürich, Switzerland",https://typewise.app,https://www.linkedin.com/company/typewise/,Boosting customer service and sales productivity by 2-3x.,2
'Janis Berneker'],26859,Typewise,S22,Active,"['Artificial Intelligence', 'Machine Learning', 'B2B', 'Productivity', 'API']","Zürich, Switzerland",https://typewise.app,https://www.linkedin.com/company/typewise/,Boosting customer service and sales productivity by 2-3x.,2
['Akhil Reddy',26870,Thera,S22,Active,"['Remote', 'Payroll']",New York,https://www.getthera.com,https://www.linkedin.com/company/81929401/,Payroll for remote teams,2
'Dan Burke'],26870,Thera,S22,Active,"['Remote', 'Payroll']",New York,https://www.getthera.com,https://www.linkedin.com/company/81929401/,Payroll for remote teams,2
['Matias Gath',26862,Pulppo,S22,Active,"['Real Estate', 'Proptech']","Mexico City, Mexico",https://www.pulppo.com,https://www.linkedin.com/company/pulppo,Shopify for Real Estate Agents in LATAM,2
'Agustin Iglesias'],26862,Pulppo,S22,Active,"['Real Estate', 'Proptech']","Mexico City, Mexico",https://www.pulppo.com,https://www.linkedin.com/company/pulppo,Shopify for Real Estate Agents in LATAM,2
['Apoorve Singhal',26852,Tersho,S22,Active,"['Artificial Intelligence', 'SaaS', 'B2B', 'Analytics', 'No-code']","Jaipur, India",https://www.tersho.com/,https://www.linkedin.com/company/tersho,No-code BI tool that lives in spreadsheets,2
'Nikhil Shah'],26852,Tersho,S22,Active,"['Artificial Intelligence', 'SaaS', 'B2B', 'Analytics', 'No-code']","Jaipur, India",https://www.tersho.com/,https://www.linkedin.com/company/tersho,No-code BI tool that lives in spreadsheets,2
['Deema Adada',26850,BiggerPicture,S22,Active,"['Scheduling', 'Logistics']",San Francisco,http://biggerpicture.co,https://www.linkedin.com/company/biggerpicturesupplychain,Scheduling automation platform between trucking and warehousing ,2
'Guillaume Lo Re'],26850,BiggerPicture,S22,Active,"['Scheduling', 'Logistics']",San Francisco,http://biggerpicture.co,https://www.linkedin.com/company/biggerpicturesupplychain,Scheduling automation platform between trucking and warehousing ,2
['Jonathan Low',26851,Ajourney,S22,Active,"['SaaS', 'B2B', 'HR Tech']","Singapore, Singapore",https://ajourney.io,https://www.linkedin.com/company/ajourney,Gusto for South East Asia,3
'Thomas Jiang',26851,Ajourney,S22,Active,"['SaaS', 'B2B', 'HR Tech']","Singapore, Singapore",https://ajourney.io,https://www.linkedin.com/company/ajourney,Gusto for South East Asia,3
'Cayter Goh'],26851,Ajourney,S22,Active,"['SaaS', 'B2B', 'HR Tech']","Singapore, Singapore",https://ajourney.io,https://www.linkedin.com/company/ajourney,Gusto for South East Asia,3
['Daniel Haven'],26847,Slauth.io,S22,Active,"['Developer Tools', 'DevSecOps', 'Productivity', 'Compliance', 'Security']","Tel Aviv-Yafo, Israel",https://slauth.io/,https://www.linkedin.com/company/slauth-io,The IAM Policy Copilot,1
['Aldo Del Valle'],26824,Apprecio,S22,Active,"['Fintech', 'Payments', 'Latin America']","Mexico City, Mexico",https://apprecio.mx/,,Apprecio helps mom & pop shops in Latam accept card payments. ,1
['Samir Sen',26825,Flair Labs,S22,Active,"['Artificial Intelligence', 'Generative AI', 'NLP', 'AI Assistant']","Seattle, WA",https://www.flairlabs.ai/,https://www.linkedin.com/company/flair-labs-1/,Unlock insights from conversation data with LLMs,2
'Trevor Tsue'],26825,Flair Labs,S22,Active,"['Artificial Intelligence', 'Generative AI', 'NLP', 'AI Assistant']","Seattle, WA",https://www.flairlabs.ai/,https://www.linkedin.com/company/flair-labs-1/,Unlock insights from conversation data with LLMs,2
['Anton Pluschke'],26814,Ordinary Seafood,S22,Active,[],"Potsdam, Germany",https://www.youtube.com/watch?v=rAjnP8ow1xQ&t=2s,https://www.linkedin.com/company/ordinaryseafood,We are doing for seafood what Impossible did for meat,1
['Ernie Ho',26819,Chainsight,S22,Active,"['Artificial Intelligence', 'Fintech', 'SaaS', 'Crypto / Web3', 'Identity']",,https://www.chainsight.com/,https://www.linkedin.com/company/chainsight/,Checkr for Web3 - Web3 Background Checks,2
'John Lin'],26819,Chainsight,S22,Active,"['Artificial Intelligence', 'Fintech', 'SaaS', 'Crypto / Web3', 'Identity']",,https://www.chainsight.com/,https://www.linkedin.com/company/chainsight/,Checkr for Web3 - Web3 Background Checks,2
['Raimie Tang',26818,Metafi,S22,Active,"['SaaS', 'Crypto / Web3', 'B2B', 'Gaming', 'NFT']",San Francisco,https://www.usemeta.fi/,,Blockchain infrastructure for Web3 games,2
'Arvind Ramesh'],26818,Metafi,S22,Active,"['SaaS', 'Crypto / Web3', 'B2B', 'Gaming', 'NFT']",San Francisco,https://www.usemeta.fi/,,Blockchain infrastructure for Web3 games,2
['Ed Adjei',26813,Aragorn AI,S22,Active,"['SaaS', 'B2B', 'HR Tech', 'Enterprise']",San Francisco,https://www.aragorn.ai,https://www.linkedin.com/company/aragorn-ai/,Single software that syncs millions of HR data with SaaS vendors,3
'Eric Adjei',26813,Aragorn AI,S22,Active,"['SaaS', 'B2B', 'HR Tech', 'Enterprise']",San Francisco,https://www.aragorn.ai,https://www.linkedin.com/company/aragorn-ai/,Single software that syncs millions of HR data with SaaS vendors,3
'Gladys Adjei'],26813,Aragorn AI,S22,Active,"['SaaS', 'B2B', 'HR Tech', 'Enterprise']",San Francisco,https://www.aragorn.ai,https://www.linkedin.com/company/aragorn-ai/,Single software that syncs millions of HR data with SaaS vendors,3
['Ravi Bakhai',26812,Hypeshot,S22,Active,"['Crypto / Web3', 'Consumer', 'Entertainment']",,https://www.hypeshot.io/,,entertainment on ethereum,2
'Narahari Bharadwaj'],26812,Hypeshot,S22,Active,"['Crypto / Web3', 'Consumer', 'Entertainment']",,https://www.hypeshot.io/,,entertainment on ethereum,2
['James Mikrut',26811,Payload CMS,S22,Active,"['Developer Tools', 'Open Source', 'API']","Grand Rapids, MI",https://payloadcms.com,https://www.linkedin.com/company/payload-cms,Developer-First Headless CMS and Application Framework,3
'Elliot Denolf',26811,Payload CMS,S22,Active,"['Developer Tools', 'Open Source', 'API']","Grand Rapids, MI",https://payloadcms.com,https://www.linkedin.com/company/payload-cms,Developer-First Headless CMS and Application Framework,3
'Dan Ribbens'],26811,Payload CMS,S22,Active,"['Developer Tools', 'Open Source', 'API']","Grand Rapids, MI",https://payloadcms.com,https://www.linkedin.com/company/payload-cms,Developer-First Headless CMS and Application Framework,3
['Eldrick Millares',26806,Illuminant Surgical,S22,Active,[],"Cambridge, MA",https://www.illuminant.ai/,https://www.linkedin.com/company/illuminant-surgical/,We let surgeons project x-rays directly on the patient’s skin,2
'James Hu'],26806,Illuminant Surgical,S22,Active,[],"Cambridge, MA",https://www.illuminant.ai/,https://www.linkedin.com/company/illuminant-surgical/,We let surgeons project x-rays directly on the patient’s skin,2
['Eric Herrera',26807,Maverick BioMetals,S22,Active,"['Biotech', 'Climate', 'Genomics', 'Genetic Engineering']","San Antonio, TX",https://www.MaverickBioMetals.com,https://www.linkedin.com/company/maverick-biometals/,Expanding Metal Production with Biology,2
'Jesse Evans'],26807,Maverick BioMetals,S22,Active,"['Biotech', 'Climate', 'Genomics', 'Genetic Engineering']","San Antonio, TX",https://www.MaverickBioMetals.com,https://www.linkedin.com/company/maverick-biometals/,Expanding Metal Production with Biology,2
['Mika Eddy',26809,Malama Health,S22,Active,"['Health Tech', 'Digital Health', 'Healthcare']","Stanford, CA",https://www.heymalama.co,https://www.linkedin.com/company/malama-health/,Remote monitoring for diabetes in pregnancy ,3
'Daniela Bahamon Arango',26809,Malama Health,S22,Active,"['Health Tech', 'Digital Health', 'Healthcare']","Stanford, CA",https://www.heymalama.co,https://www.linkedin.com/company/malama-health/,Remote monitoring for diabetes in pregnancy ,3
'Orlando Li'],26809,Malama Health,S22,Active,"['Health Tech', 'Digital Health', 'Healthcare']","Stanford, CA",https://www.heymalama.co,https://www.linkedin.com/company/malama-health/,Remote monitoring for diabetes in pregnancy ,3
['Vicki Mo',26810,Ten Lives,S22,Active,[],,https://tenlives.com,,Decarbonizing pet food with AI.,2
'Ruby Yu'],26810,Ten Lives,S22,Active,[],,https://tenlives.com,,Decarbonizing pet food with AI.,2
['Michael Royzen',26808,Phind,S22,Active,"['Generative AI', 'Consumer', 'AI']",San Francisco,https://phind.com,https://www.linkedin.com/company/phindsearch,Generative AI search engine for developers,2
'Justin Wei'],26808,Phind,S22,Active,"['Generative AI', 'Consumer', 'AI']",San Francisco,https://phind.com,https://www.linkedin.com/company/phindsearch,Generative AI search engine for developers,2
['Dane Cook',26803,Tank Payments,S22,Active,"['Fintech', 'Payments', 'Logistics', 'Supply Chain', 'Neobank']","Austin, TX",https://www.tankpayments.com/,https://www.linkedin.com/company/82513538,Tank is the neobank that gets truckers paid faster.,3
'Jad Rahbany',26803,Tank Payments,S22,Active,"['Fintech', 'Payments', 'Logistics', 'Supply Chain', 'Neobank']","Austin, TX",https://www.tankpayments.com/,https://www.linkedin.com/company/82513538,Tank is the neobank that gets truckers paid faster.,3
'Matthew Rybak'],26803,Tank Payments,S22,Active,"['Fintech', 'Payments', 'Logistics', 'Supply Chain', 'Neobank']","Austin, TX",https://www.tankpayments.com/,https://www.linkedin.com/company/82513538,Tank is the neobank that gets truckers paid faster.,3
['Asaf Amit',26802,Apply Design,S22,Active,"['Machine Learning', 'SaaS', 'Computer Vision', 'Real Estate', 'Proptech']","Tel Aviv-Yafo, Israel",http://www.applydesign.io,https://www.linkedin.com/company/applydesign/,Shopify for property listings,2
'Yaniv Knoll'],26802,Apply Design,S22,Active,"['Machine Learning', 'SaaS', 'Computer Vision', 'Real Estate', 'Proptech']","Tel Aviv-Yafo, Israel",http://www.applydesign.io,https://www.linkedin.com/company/applydesign/,Shopify for property listings,2
['Hassan Lantry',26801,Evoly,S22,Active,"['Climate', 'Energy']",San Francisco,https://www.evolyenergy.com,https://www.linkedin.com/company/evolyenergy/,Smart electric & water meters as a service,2
