founder_name,company_id,company_name,batch,status,tags,location,website,company_linkedin,short_description,num_founders,is_ai,is_devtools,is_saas,linkedin_slug,linkedin_profile_estimated,has_company_linkedin,linkedin_confidence,is_recent_batch,is_priority_industry
Tony Yang,29026,Cyclone,S23,Active,"['Artificial Intelligence', 'Developer Tools', 'SaaS', 'B2B', 'Productivity']",San Francisco,https://www.usecyclone.dev/,https://www.linkedin.com/company/98034694/admin/,"Instant coding playground for any doc site, powered by GPT",2,True,True,True,tony-yang,https://www.linkedin.com/in/tony-yang,True,High,True,True
Haoyang Yu,29026,Cyclone,S23,Active,"['Artificial Intelligence', 'Developer Tools', 'SaaS', 'B2B', 'Productivity']",San Francisco,https://www.usecyclone.dev/,https://www.linkedin.com/company/98034694/admin/,"Instant coding playground for any doc site, powered by GPT",2,True,True,True,haoyang-yu,https://www.linkedin.com/in/haoyang-yu,True,High,True,True
Randy Song,29018,sudocode,S23,Active,"['Artificial Intelligence', 'Generative AI', 'AI']",Mountain View,https://sudocode.ai/&referrer=ycombinator.com,https://www.linkedin.com/company/95035183/,Markdown is all you need,3,True,False,False,randy-song,https://www.linkedin.com/in/randy-song,True,High,True,True
Alex Ngai,29018,sudocode,S23,Active,"['Artificial Intelligence', 'Generative AI', 'AI']",Mountain View,https://sudocode.ai/&referrer=ycombinator.com,https://www.linkedin.com/company/95035183/,Markdown is all you need,3,True,False,False,alex-ngai,https://www.linkedin.com/in/alex-ngai,True,High,True,True
Tim Baker,29018,sudocode,S23,Active,"['Artificial Intelligence', 'Generative AI', 'AI']",Mountain View,https://sudocode.ai/&referrer=ycombinator.com,https://www.linkedin.com/company/95035183/,Markdown is all you need,3,True,False,False,tim-baker,https://www.linkedin.com/in/tim-baker,True,High,True,True
William Zeng,29013,Sweep,S23,Active,"['Developer Tools', 'Generative AI', 'Productivity', 'AI', 'AI Assistant']",San Francisco,https://sweep.dev/,,Assistant that turns issues to PRs with code,2,True,True,False,william-zeng,https://www.linkedin.com/in/william-zeng,False,Medium,True,True
Kevin Lu,29013,Sweep,S23,Active,"['Developer Tools', 'Generative AI', 'Productivity', 'AI', 'AI Assistant']",San Francisco,https://sweep.dev/,,Assistant that turns issues to PRs with code,2,True,True,False,kevin-lu,https://www.linkedin.com/in/kevin-lu,False,Medium,True,True
Nick Damiano,29008,Andromeda Surgical,S23,Active,"['Artificial Intelligence', 'Medical Robotics', 'Robotics', 'Medical Devices', 'Automation']",San Francisco,http://www.andromedasurgical.com,http://linkedin.com/company/andromeda-surgical,"Autonomous robots for safer, better, faster surgery",2,True,False,False,nick-damiano,https://www.linkedin.com/in/nick-damiano,True,High,True,True
Kartik Tiwari,29008,Andromeda Surgical,S23,Active,"['Artificial Intelligence', 'Medical Robotics', 'Robotics', 'Medical Devices', 'Automation']",San Francisco,http://www.andromedasurgical.com,http://linkedin.com/company/andromeda-surgical,"Autonomous robots for safer, better, faster surgery",2,True,False,False,kartik-tiwari,https://www.linkedin.com/in/kartik-tiwari,True,High,True,True
Mayank Agrawal,29005,Roundtable,S23,Active,"['Artificial Intelligence', 'B2B', 'Market Research']","Princeton, NJ",https://roundtable.ai,https://www.linkedin.com/company/roundtable-ai,"Faster, cheaper, better surveys",2,True,False,True,mayank-agrawal,https://www.linkedin.com/in/mayank-agrawal,True,High,True,True
Matt Hardy,29005,Roundtable,S23,Active,"['Artificial Intelligence', 'B2B', 'Market Research']","Princeton, NJ",https://roundtable.ai,https://www.linkedin.com/company/roundtable-ai,"Faster, cheaper, better surveys",2,True,False,True,matt-hardy,https://www.linkedin.com/in/matt-hardy,True,High,True,True
Sean Adler,28991,Inlet,S23,Active,"['Artificial Intelligence', 'B2B', 'Operations']",New York,https://getinlet.ai,,Integrate software with AI.,2,True,False,True,sean-adler,https://www.linkedin.com/in/sean-adler,False,Medium,True,True
Adam Miller,28991,Inlet,S23,Active,"['Artificial Intelligence', 'B2B', 'Operations']",New York,https://getinlet.ai,,Integrate software with AI.,2,True,False,True,adam-miller,https://www.linkedin.com/in/adam-miller,False,Medium,True,True
Jerome Billiet,28983,Converge,S23,Active,"['SaaS', 'Analytics', 'E-commerce', 'Data Engineering', 'Infrastructure']",San Francisco,http://www.runconverge.com,https://www.linkedin.com/company/81685997/,Segment for Ecommerce,3,False,True,True,jerome-billiet,https://www.linkedin.com/in/jerome-billiet,True,High,True,True
Thomas Holvoet,28983,Converge,S23,Active,"['SaaS', 'Analytics', 'E-commerce', 'Data Engineering', 'Infrastructure']",San Francisco,http://www.runconverge.com,https://www.linkedin.com/company/81685997/,Segment for Ecommerce,3,False,True,True,thomas-holvoet,https://www.linkedin.com/in/thomas-holvoet,True,High,True,True
Jan-Henrik Lambrechts,28983,Converge,S23,Active,"['SaaS', 'Analytics', 'E-commerce', 'Data Engineering', 'Infrastructure']",San Francisco,http://www.runconverge.com,https://www.linkedin.com/company/81685997/,Segment for Ecommerce,3,False,True,True,jan-henrik-lambrechts,https://www.linkedin.com/in/jan-henrik-lambrechts,True,High,True,True
David Graunke,29000,SafetyKit,S23,Active,"['Artificial Intelligence', 'SaaS', 'Customer Service', 'Trust & Safety', 'Operations']",San Francisco,https://www.getsafetykit.com/,,AI-Powered Trust and Safety Automation,3,True,False,True,david-graunke,https://www.linkedin.com/in/david-graunke,False,Medium,True,True
Alex Rosenblatt,29000,SafetyKit,S23,Active,"['Artificial Intelligence', 'SaaS', 'Customer Service', 'Trust & Safety', 'Operations']",San Francisco,https://www.getsafetykit.com/,,AI-Powered Trust and Safety Automation,3,True,False,True,alex-rosenblatt,https://www.linkedin.com/in/alex-rosenblatt,False,Medium,True,True
Steven Guichard,29000,SafetyKit,S23,Active,"['Artificial Intelligence', 'SaaS', 'Customer Service', 'Trust & Safety', 'Operations']",San Francisco,https://www.getsafetykit.com/,,AI-Powered Trust and Safety Automation,3,True,False,True,steven-guichard,https://www.linkedin.com/in/steven-guichard,False,Medium,True,True
Sohan Choudhury,28982,Flint,S23,Active,"['Education', 'Generative AI', 'Edtech', 'AI']",San Francisco,http://flintk12.com/,https://www.linkedin.com/company/flintk12/,Copilot for K-12 teachers,2,True,False,False,sohan-choudhury,https://www.linkedin.com/in/sohan-choudhury,True,High,True,True
Jinseo Park,28982,Flint,S23,Active,"['Education', 'Generative AI', 'Edtech', 'AI']",San Francisco,http://flintk12.com/,https://www.linkedin.com/company/flintk12/,Copilot for K-12 teachers,2,True,False,False,jinseo-park,https://www.linkedin.com/in/jinseo-park,True,High,True,True
Sarah Najmark,28980,Osium AI,S23,Active,"['Artificial Intelligence', 'SaaS', 'Sustainability', 'Climate', 'Advanced Materials']",San Francisco,https://osium.ai/,,AI for advanced and sustainable materials discovery,2,True,False,True,sarah-najmark,https://www.linkedin.com/in/sarah-najmark,False,Medium,True,True
Luisa Bouneder,28980,Osium AI,S23,Active,"['Artificial Intelligence', 'SaaS', 'Sustainability', 'Climate', 'Advanced Materials']",San Francisco,https://osium.ai/,,AI for advanced and sustainable materials discovery,2,True,False,True,luisa-bouneder,https://www.linkedin.com/in/luisa-bouneder,False,Medium,True,True
Ntambwa Basambombo,28977,VaultPay,S23,Active,"['Fintech', 'Payments', 'Infrastructure']",San Francisco,https://vaultpay.io,https://www.linkedin.com/company/getvaultpay,Building payments infrastructure for Central Africa,2,False,True,False,ntambwa-basambombo,https://www.linkedin.com/in/ntambwa-basambombo,True,High,True,False
Christel Ilaka,28977,VaultPay,S23,Active,"['Fintech', 'Payments', 'Infrastructure']",San Francisco,https://vaultpay.io,https://www.linkedin.com/company/getvaultpay,Building payments infrastructure for Central Africa,2,False,True,False,christel-ilaka,https://www.linkedin.com/in/christel-ilaka,True,High,True,False
Dani Penev,28979,Slicker,S23,Active,"['SaaS', 'HR Tech', 'Payroll']","London, United Kingdom",https://www.slickerhq.com,https://www.linkedin.com/company/slicker,The easiest payroll product for small European businesses,2,False,False,True,dani-penev,https://www.linkedin.com/in/dani-penev,True,High,True,True
Ivan Valkov,28979,Slicker,S23,Active,"['SaaS', 'HR Tech', 'Payroll']","London, United Kingdom",https://www.slickerhq.com,https://www.linkedin.com/company/slicker,The easiest payroll product for small European businesses,2,False,False,True,ivan-valkov,https://www.linkedin.com/in/ivan-valkov,True,High,True,True
Ashi Agrawal,28971,Kobalt Labs,S23,Active,"['Generative AI', 'Health Tech', 'Compliance', 'Cybersecurity', 'AI']",,https://www.kobaltlabs.com/,https://www.linkedin.com/company/kobalt-labs/,Modern security for generative AI.,2,True,False,False,ashi-agrawal,https://www.linkedin.com/in/ashi-agrawal,True,High,True,True
Kalyani Ramadurgam,28971,Kobalt Labs,S23,Active,"['Generative AI', 'Health Tech', 'Compliance', 'Cybersecurity', 'AI']",,https://www.kobaltlabs.com/,https://www.linkedin.com/company/kobalt-labs/,Modern security for generative AI.,2,True,False,False,kalyani-ramadurgam,https://www.linkedin.com/in/kalyani-ramadurgam,True,High,True,True
Emily Damato,28967,MantleBio,S23,Active,"['SaaS', 'B2B', 'Biotech', 'Enterprise Software']",San Francisco,https://www.mantlebio.com,,Building software to scale data driven discovery in biotech,2,False,False,True,emily-damato,https://www.linkedin.com/in/emily-damato,False,Medium,True,True
Madeline Schade,28967,MantleBio,S23,Active,"['SaaS', 'B2B', 'Biotech', 'Enterprise Software']",San Francisco,https://www.mantlebio.com,,Building software to scale data driven discovery in biotech,2,False,False,True,madeline-schade,https://www.linkedin.com/in/madeline-schade,False,Medium,True,True
Roanak Baviskar,28968,Trainy,S23,Active,"['Developer Tools', 'Machine Learning', 'SaaS', 'Open Source']",San Francisco,https://trainy.ai/,https://www.linkedin.com/company/trainy-ai/about/,Profiler tooling to make training large AI models fast and easy.,2,True,True,True,roanak-baviskar,https://www.linkedin.com/in/roanak-baviskar,True,High,True,True
Andrew Aikawa,28968,Trainy,S23,Active,"['Developer Tools', 'Machine Learning', 'SaaS', 'Open Source']",San Francisco,https://trainy.ai/,https://www.linkedin.com/company/trainy-ai/about/,Profiler tooling to make training large AI models fast and easy.,2,True,True,True,andrew-aikawa,https://www.linkedin.com/in/andrew-aikawa,True,High,True,True
Alex Lanzoni,28969,Studdy,S23,Active,"['AI-Enhanced Learning', 'Education', 'Consumer', 'AI']",San Francisco,https://www.studdy.ai/,https://www.linkedin.com/company/studdyai,An AI Tutor for every student,2,True,False,False,alex-lanzoni,https://www.linkedin.com/in/alex-lanzoni,True,High,True,True
Michael Lam,28969,Studdy,S23,Active,"['AI-Enhanced Learning', 'Education', 'Consumer', 'AI']",San Francisco,https://www.studdy.ai/,https://www.linkedin.com/company/studdyai,An AI Tutor for every student,2,True,False,False,michael-lam,https://www.linkedin.com/in/michael-lam,True,High,True,True
Mariam Sulakian,28966,Pincites,S23,Active,"['Artificial Intelligence', 'Generative AI', 'Legal', 'LegalTech', 'Enterprise Software']",San Francisco,https://www.pincites.com/,https://www.linkedin.com/company/pincites,Fast-track your sales deals with AI-powered contract playbooks,3,True,False,False,mariam-sulakian,https://www.linkedin.com/in/mariam-sulakian,True,High,True,True
Grey Baker,28966,Pincites,S23,Active,"['Artificial Intelligence', 'Generative AI', 'Legal', 'LegalTech', 'Enterprise Software']",San Francisco,https://www.pincites.com/,https://www.linkedin.com/company/pincites,Fast-track your sales deals with AI-powered contract playbooks,3,True,False,False,grey-baker,https://www.linkedin.com/in/grey-baker,True,High,True,True
Sona Sulakian,28966,Pincites,S23,Active,"['Artificial Intelligence', 'Generative AI', 'Legal', 'LegalTech', 'Enterprise Software']",San Francisco,https://www.pincites.com/,https://www.linkedin.com/company/pincites,Fast-track your sales deals with AI-powered contract playbooks,3,True,False,False,sona-sulakian,https://www.linkedin.com/in/sona-sulakian,True,High,True,True
Ty Dunn,28957,Continue,S23,Active,"['Developer Tools', 'Open Source', 'ML']",San Francisco,https://continue.dev,https://www.linkedin.com/company/continuedev,The open-source coding autopilot,2,True,True,False,ty-dunn,https://www.linkedin.com/in/ty-dunn,True,High,True,True
Nate Sesti,28957,Continue,S23,Active,"['Developer Tools', 'Open Source', 'ML']",San Francisco,https://continue.dev,https://www.linkedin.com/company/continuedev,The open-source coding autopilot,2,True,True,False,nate-sesti,https://www.linkedin.com/in/nate-sesti,True,High,True,True
Eu Ro Wang,28940,Guac,S23,Active,"['Grocery', 'Machine Learning', 'Climate', 'Food & Beverage', 'Retail Tech']",San Francisco,https://www.tryguac.co/,https://www.linkedin.com/company/tryguac,AI-powered demand forecasting for grocery,2,True,False,False,eu-ro-wang,https://www.linkedin.com/in/eu-ro-wang,True,High,True,True
Jack Solomon,28940,Guac,S23,Active,"['Grocery', 'Machine Learning', 'Climate', 'Food & Beverage', 'Retail Tech']",San Francisco,https://www.tryguac.co/,https://www.linkedin.com/company/tryguac,AI-powered demand forecasting for grocery,2,True,False,False,jack-solomon,https://www.linkedin.com/in/jack-solomon,True,High,True,True
Anuhya Vajapey,28939,Casehopper,S23,Active,"['B2B', 'LegalTech', 'AI']",,http://www.casehopper.com,https://www.linkedin.com/company/casehopper/,AI-assisted legal drafting,2,True,False,True,anuhya-vajapey,https://www.linkedin.com/in/anuhya-vajapey,True,High,True,True
Juan M Ochoa Ortiz,28939,Casehopper,S23,Active,"['B2B', 'LegalTech', 'AI']",,http://www.casehopper.com,https://www.linkedin.com/company/casehopper/,AI-assisted legal drafting,2,True,False,True,juan-m-ochoa-ortiz,https://www.linkedin.com/in/juan-m-ochoa-ortiz,True,High,True,True
Daniel Fang,28938,Glade,S23,Active,"['SaaS', 'B2B']",San Francisco,https://www.gladetool.com,https://www.linkedin.com/company/gladetool/,Next generation business planning software,2,False,False,True,daniel-fang,https://www.linkedin.com/in/daniel-fang,True,High,True,True
Aaron Lee,28938,Glade,S23,Active,"['SaaS', 'B2B']",San Francisco,https://www.gladetool.com,https://www.linkedin.com/company/gladetool/,Next generation business planning software,2,False,False,True,aaron-lee,https://www.linkedin.com/in/aaron-lee,True,High,True,True
Michael Brady,28923,RightPage,S23,Active,"['Generative AI', 'Customer Success', 'Analytics', 'Customer Service', 'Customer Support']",San Francisco,https://www.rightpage.com/,https://www.linkedin.com/company/right-page/,Context-aware automations to give your support agents superpowers ,2,True,False,False,michael-brady,https://www.linkedin.com/in/michael-brady,True,High,True,True
Arjun Murthy,28923,RightPage,S23,Active,"['Generative AI', 'Customer Success', 'Analytics', 'Customer Service', 'Customer Support']",San Francisco,https://www.rightpage.com/,https://www.linkedin.com/company/right-page/,Context-aware automations to give your support agents superpowers ,2,True,False,False,arjun-murthy,https://www.linkedin.com/in/arjun-murthy,True,High,True,True
Oliver Colebourne,28933,Aglide,S23,Active,"['SaaS', 'B2B']","London, United Kingdom",https://aglide.com,https://www.linkedin.com/company/aglide,"Control your team's SaaS accounts, access, & bills.",2,False,False,True,oliver-colebourne,https://www.linkedin.com/in/oliver-colebourne,True,High,True,True
Patrick D. Mcguckian,28933,Aglide,S23,Active,"['SaaS', 'B2B']","London, United Kingdom",https://aglide.com,https://www.linkedin.com/company/aglide,"Control your team's SaaS accounts, access, & bills.",2,False,False,True,patrick-d-mcguckian,https://www.linkedin.com/in/patrick-d-mcguckian,True,High,True,True
